split_name,document_id,origin_class,generation_channel,prob_ai,decision_ai,C
holdout_prompt_P1,nemotron_b013_P1_r2,A,nemotron,0.9999999996,1,10.0
holdout_prompt_P1,nemotron_b014_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b014_P1_r2,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b015_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b015_P1_r2,A,nemotron,0.9999999687,1,10.0
holdout_prompt_P1,nemotron_b016_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b016_P1_r2,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b017_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b017_P1_r2,A,nemotron,0.9999999941,1,10.0
holdout_prompt_P1,nemotron_b018_P1_r1,A,nemotron,0.9999999928,1,10.0
holdout_prompt_P1,nemotron_b018_P1_r2,A,nemotron,0.9999999986,1,10.0
holdout_prompt_P1,nemotron_b019_P1_r1,A,nemotron,0.9999999990,1,10.0
holdout_prompt_P1,nemotron_b019_P1_r2,A,nemotron,0.9999996049,1,10.0
holdout_prompt_P1,nemotron_b020_P1_r1,A,nemotron,0.9999997081,1,10.0
holdout_prompt_P1,nemotron_b020_P1_r2,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b021_P1_r1,A,nemotron,0.9999999975,1,10.0
holdout_prompt_P1,nemotron_b021_P1_r2,A,nemotron,0.9999998753,1,10.0
holdout_prompt_P1,nemotron_b022_P1_r1,A,nemotron,0.9999999964,1,10.0
holdout_prompt_P1,nemotron_b022_P1_r2,A,nemotron,0.9999999999,1,10.0
holdout_prompt_P1,nemotron_b023_P1_r1,A,nemotron,0.9999996819,1,10.0
holdout_prompt_P1,nemotron_b023_P1_r2,A,nemotron,0.9999999845,1,10.0
holdout_prompt_P1,nemotron_b024_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b024_P1_r2,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b025_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b025_P1_r2,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b026_P1_r1,A,nemotron,0.9999999999,1,10.0
holdout_prompt_P1,nemotron_b026_P1_r2,A,nemotron,0.9999999999,1,10.0
holdout_prompt_P1,nemotron_b027_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b027_P1_r2,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b028_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b028_P1_r2,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b029_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b029_P1_r2,A,nemotron,0.9999999996,1,10.0
holdout_prompt_P1,nemotron_b030_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b030_P1_r2,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b031_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b031_P1_r2,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b032_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b032_P1_r2,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b033_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b033_P1_r2,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b034_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b034_P1_r2,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b035_P1_r1,A,nemotron,0.9999999769,1,10.0
holdout_prompt_P1,nemotron_b035_P1_r2,A,nemotron,0.9999999905,1,10.0
holdout_prompt_P1,nemotron_b036_P1_r1,A,nemotron,0.9999999945,1,10.0
holdout_prompt_P1,nemotron_b036_P1_r2,A,nemotron,0.9999999999,1,10.0
holdout_prompt_P1,nemotron_b037_P1_r1,A,nemotron,0.9999999999,1,10.0
holdout_prompt_P1,nemotron_b037_P1_r2,A,nemotron,0.9999999999,1,10.0
holdout_prompt_P1,nemotron_b038_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b038_P1_r2,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b039_P1_r1,A,nemotron,0.9999999867,1,10.0
holdout_prompt_P1,nemotron_b039_P1_r2,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b040_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b040_P1_r2,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b041_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b041_P1_r2,A,nemotron,0.9999999996,1,10.0
holdout_prompt_P1,nemotron_b042_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b042_P1_r2,A,nemotron,0.9999999952,1,10.0
holdout_prompt_P1,nemotron_b043_P1_r1,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b043_P1_r2,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b044_P1_r1,A,nemotron,0.9999999999,1,10.0
holdout_prompt_P1,nemotron_b044_P1_r2,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,nemotron_b045_P1_r1,A,nemotron,0.9999999999,1,10.0
holdout_prompt_P1,nemotron_b045_P1_r2,A,nemotron,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b001_P1_r1,A,real_claude,0.9999999999,1,10.0
holdout_prompt_P1,real_claude_b001_P1_r2,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b002_P1_r1,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b002_P1_r2,A,real_claude,0.9999999958,1,10.0
holdout_prompt_P1,real_claude_b003_P1_r1,A,real_claude,0.9999949242,1,10.0
holdout_prompt_P1,real_claude_b003_P1_r2,A,real_claude,0.9999992141,1,10.0
holdout_prompt_P1,real_claude_b004_P1_r1,A,real_claude,0.9999999978,1,10.0
holdout_prompt_P1,real_claude_b004_P1_r2,A,real_claude,0.9999999958,1,10.0
holdout_prompt_P1,real_claude_b005_P1_r1,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b005_P1_r2,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b006_P1_r1,A,real_claude,0.9999999999,1,10.0
holdout_prompt_P1,real_claude_b006_P1_r2,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b007_P1_r1,A,real_claude,0.9999999938,1,10.0
holdout_prompt_P1,real_claude_b007_P1_r2,A,real_claude,0.9999999988,1,10.0
holdout_prompt_P1,real_claude_b008_P1_r1,A,real_claude,0.9999999978,1,10.0
holdout_prompt_P1,real_claude_b008_P1_r2,A,real_claude,0.9999999959,1,10.0
holdout_prompt_P1,real_claude_b009_P1_r1,A,real_claude,0.9999999819,1,10.0
holdout_prompt_P1,real_claude_b009_P1_r2,A,real_claude,0.9999999959,1,10.0
holdout_prompt_P1,real_claude_b010_P1_r1,A,real_claude,0.9999999918,1,10.0
holdout_prompt_P1,real_claude_b010_P1_r2,A,real_claude,0.9999999537,1,10.0
holdout_prompt_P1,real_claude_b011_P1_r1,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b011_P1_r2,A,real_claude,0.9999999994,1,10.0
holdout_prompt_P1,real_claude_b012_P1_r1,A,real_claude,0.9999999523,1,10.0
holdout_prompt_P1,real_claude_b012_P1_r2,A,real_claude,0.9999999999,1,10.0
holdout_prompt_P1,real_claude_b013_P1_r1,A,real_claude,0.9999999987,1,10.0
holdout_prompt_P1,real_claude_b013_P1_r2,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b014_P1_r1,A,real_claude,0.9999999998,1,10.0
holdout_prompt_P1,real_claude_b014_P1_r2,A,real_claude,0.9999999978,1,10.0
holdout_prompt_P1,real_claude_b015_P1_r1,A,real_claude,0.9999999901,1,10.0
holdout_prompt_P1,real_claude_b015_P1_r2,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b016_P1_r1,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b016_P1_r2,A,real_claude,0.9999999981,1,10.0
holdout_prompt_P1,real_claude_b017_P1_r1,A,real_claude,0.9999999998,1,10.0
holdout_prompt_P1,real_claude_b017_P1_r2,A,real_claude,0.9999999987,1,10.0
holdout_prompt_P1,real_claude_b018_P1_r1,A,real_claude,0.9999999972,1,10.0
holdout_prompt_P1,real_claude_b018_P1_r2,A,real_claude,0.9999999876,1,10.0
holdout_prompt_P1,real_claude_b019_P1_r1,A,real_claude,0.9999698907,1,10.0
holdout_prompt_P1,real_claude_b019_P1_r2,A,real_claude,0.9999999979,1,10.0
holdout_prompt_P1,real_claude_b020_P1_r1,A,real_claude,0.9999999658,1,10.0
holdout_prompt_P1,real_claude_b020_P1_r2,A,real_claude,0.9999999371,1,10.0
holdout_prompt_P1,real_claude_b021_P1_r1,A,real_claude,0.9999999972,1,10.0
holdout_prompt_P1,real_claude_b021_P1_r2,A,real_claude,0.9999992030,1,10.0
holdout_prompt_P1,real_claude_b022_P1_r1,A,real_claude,0.9999999960,1,10.0
holdout_prompt_P1,real_claude_b022_P1_r2,A,real_claude,0.9999999424,1,10.0
holdout_prompt_P1,real_claude_b023_P1_r1,A,real_claude,0.9999999999,1,10.0
holdout_prompt_P1,real_claude_b023_P1_r2,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b024_P1_r1,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b024_P1_r2,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b025_P1_r1,A,real_claude,0.9999999958,1,10.0
holdout_prompt_P1,real_claude_b025_P1_r2,A,real_claude,0.9999999998,1,10.0
holdout_prompt_P1,real_claude_b026_P1_r1,A,real_claude,0.9999999995,1,10.0
holdout_prompt_P1,real_claude_b026_P1_r2,A,real_claude,0.9999999997,1,10.0
holdout_prompt_P1,real_claude_b027_P1_r1,A,real_claude,0.9999999164,1,10.0
holdout_prompt_P1,real_claude_b027_P1_r2,A,real_claude,0.9999993466,1,10.0
holdout_prompt_P1,real_claude_b028_P1_r1,A,real_claude,0.9999999788,1,10.0
holdout_prompt_P1,real_claude_b028_P1_r2,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b029_P1_r1,A,real_claude,0.9999999983,1,10.0
holdout_prompt_P1,real_claude_b029_P1_r2,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b030_P1_r1,A,real_claude,0.9999999989,1,10.0
holdout_prompt_P1,real_claude_b030_P1_r2,A,real_claude,0.9999999991,1,10.0
holdout_prompt_P1,real_claude_b031_P1_r1,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b031_P1_r2,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b032_P1_r1,A,real_claude,0.9999999997,1,10.0
holdout_prompt_P1,real_claude_b032_P1_r2,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b033_P1_r1,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b033_P1_r2,A,real_claude,0.9999999892,1,10.0
holdout_prompt_P1,real_claude_b034_P1_r1,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b034_P1_r2,A,real_claude,0.9999999999,1,10.0
holdout_prompt_P1,real_claude_b035_P1_r1,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b035_P1_r2,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b036_P1_r1,A,real_claude,0.9999998332,1,10.0
holdout_prompt_P1,real_claude_b036_P1_r2,A,real_claude,0.9999999810,1,10.0
holdout_prompt_P1,real_claude_b037_P1_r1,A,real_claude,0.9999999614,1,10.0
holdout_prompt_P1,real_claude_b037_P1_r2,A,real_claude,0.9999999997,1,10.0
holdout_prompt_P1,real_claude_b038_P1_r1,A,real_claude,0.9999999654,1,10.0
holdout_prompt_P1,real_claude_b038_P1_r2,A,real_claude,0.9999999991,1,10.0
holdout_prompt_P1,real_claude_b039_P1_r1,A,real_claude,0.9999999998,1,10.0
holdout_prompt_P1,real_claude_b039_P1_r2,A,real_claude,0.9999998549,1,10.0
holdout_prompt_P1,real_claude_b040_P1_r1,A,real_claude,0.9999999999,1,10.0
holdout_prompt_P1,real_claude_b040_P1_r2,A,real_claude,0.9999999990,1,10.0
holdout_prompt_P1,real_claude_b041_P1_r1,A,real_claude,0.9999999702,1,10.0
holdout_prompt_P1,real_claude_b041_P1_r2,A,real_claude,0.9999999970,1,10.0
holdout_prompt_P1,real_claude_b042_P1_r1,A,real_claude,0.9999999999,1,10.0
holdout_prompt_P1,real_claude_b042_P1_r2,A,real_claude,0.9999999999,1,10.0
holdout_prompt_P1,real_claude_b043_P1_r1,A,real_claude,1.0000000000,1,10.0
holdout_prompt_P1,real_claude_b043_P1_r2,A,real_claude,0.9999999999,1,10.0
holdout_prompt_P1,real_claude_b044_P1_r1,A,real_claude,0.9999999996,1,10.0
holdout_prompt_P1,real_claude_b044_P1_r2,A,real_claude,0.9999999998,1,10.0
holdout_prompt_P1,real_claude_b045_P1_r1,A,real_claude,0.9999999988,1,10.0
holdout_prompt_P1,real_claude_b045_P1_r2,A,real_claude,0.9999999972,1,10.0
holdout_prompt_P2,deepseek_pro_b001_P2_r1,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b001_P2_r2,A,deepseek_pro,0.9999993076,1,10.0
holdout_prompt_P2,deepseek_pro_b002_P2_r1,A,deepseek_pro,0.9999999967,1,10.0
holdout_prompt_P2,deepseek_pro_b002_P2_r2,A,deepseek_pro,0.9999999996,1,10.0
holdout_prompt_P2,deepseek_pro_b003_P2_r1,A,deepseek_pro,0.9999999993,1,10.0
holdout_prompt_P2,deepseek_pro_b003_P2_r2,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b004_P2_r1,A,deepseek_pro,0.9999996438,1,10.0
holdout_prompt_P2,deepseek_pro_b004_P2_r2,A,deepseek_pro,0.9999999489,1,10.0
holdout_prompt_P2,deepseek_pro_b005_P2_r1,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b005_P2_r2,A,deepseek_pro,0.9999999140,1,10.0
holdout_prompt_P2,deepseek_pro_b006_P2_r1,A,deepseek_pro,0.9999999525,1,10.0
holdout_prompt_P2,deepseek_pro_b006_P2_r2,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b007_P2_r1,A,deepseek_pro,0.9996381700,1,10.0
holdout_prompt_P2,deepseek_pro_b007_P2_r2,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b008_P2_r1,A,deepseek_pro,0.9999999977,1,10.0
holdout_prompt_P2,deepseek_pro_b008_P2_r2,A,deepseek_pro,0.9999994873,1,10.0
holdout_prompt_P2,deepseek_pro_b009_P2_r1,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b009_P2_r2,A,deepseek_pro,0.9999724825,1,10.0
holdout_prompt_P2,deepseek_pro_b010_P2_r1,A,deepseek_pro,0.9999937436,1,10.0
holdout_prompt_P2,deepseek_pro_b010_P2_r2,A,deepseek_pro,0.9999973800,1,10.0
holdout_prompt_P2,deepseek_pro_b011_P2_r1,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b011_P2_r2,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b012_P2_r1,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b012_P2_r2,A,deepseek_pro,0.9999999968,1,10.0
holdout_prompt_P2,deepseek_pro_b013_P2_r1,A,deepseek_pro,0.9999999997,1,10.0
holdout_prompt_P2,deepseek_pro_b013_P2_r2,A,deepseek_pro,0.8685812978,1,10.0
holdout_prompt_P2,deepseek_pro_b014_P2_r1,A,deepseek_pro,0.9999988502,1,10.0
holdout_prompt_P2,deepseek_pro_b014_P2_r2,A,deepseek_pro,0.9999999986,1,10.0
holdout_prompt_P2,deepseek_pro_b015_P2_r1,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b015_P2_r2,A,deepseek_pro,0.9999958247,1,10.0
holdout_prompt_P2,deepseek_pro_b016_P2_r1,A,deepseek_pro,0.9999922850,1,10.0
holdout_prompt_P2,deepseek_pro_b016_P2_r2,A,deepseek_pro,0.9999999994,1,10.0
holdout_prompt_P2,deepseek_pro_b017_P2_r1,A,deepseek_pro,0.9999743139,1,10.0
holdout_prompt_P2,deepseek_pro_b017_P2_r2,A,deepseek_pro,0.9999999934,1,10.0
holdout_prompt_P2,deepseek_pro_b018_P2_r1,A,deepseek_pro,0.9999585019,1,10.0
holdout_prompt_P2,deepseek_pro_b018_P2_r2,A,deepseek_pro,0.9995051079,1,10.0
holdout_prompt_P2,deepseek_pro_b019_P2_r1,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b019_P2_r2,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b020_P2_r1,A,deepseek_pro,0.9999920824,1,10.0
holdout_prompt_P2,deepseek_pro_b020_P2_r2,A,deepseek_pro,0.9999997951,1,10.0
holdout_prompt_P2,deepseek_pro_b021_P2_r1,A,deepseek_pro,0.9999999960,1,10.0
holdout_prompt_P2,deepseek_pro_b021_P2_r2,A,deepseek_pro,0.9999503552,1,10.0
holdout_prompt_P2,deepseek_pro_b022_P2_r1,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b022_P2_r2,A,deepseek_pro,0.9998097436,1,10.0
holdout_prompt_P2,deepseek_pro_b023_P2_r1,A,deepseek_pro,0.9999999518,1,10.0
holdout_prompt_P2,deepseek_pro_b023_P2_r2,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b024_P2_r1,A,deepseek_pro,0.9570963588,1,10.0
holdout_prompt_P2,deepseek_pro_b024_P2_r2,A,deepseek_pro,0.9999999999,1,10.0
holdout_prompt_P2,deepseek_pro_b025_P2_r1,A,deepseek_pro,0.9999999590,1,10.0
holdout_prompt_P2,deepseek_pro_b025_P2_r2,A,deepseek_pro,0.9999998168,1,10.0
holdout_prompt_P2,deepseek_pro_b026_P2_r1,A,deepseek_pro,0.9999999996,1,10.0
holdout_prompt_P2,deepseek_pro_b026_P2_r2,A,deepseek_pro,0.9999999695,1,10.0
holdout_prompt_P2,deepseek_pro_b027_P2_r1,A,deepseek_pro,0.9999995884,1,10.0
holdout_prompt_P2,deepseek_pro_b027_P2_r2,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b028_P2_r1,A,deepseek_pro,0.9999999983,1,10.0
holdout_prompt_P2,deepseek_pro_b028_P2_r2,A,deepseek_pro,0.9999979569,1,10.0
holdout_prompt_P2,deepseek_pro_b029_P2_r1,A,deepseek_pro,0.9999866165,1,10.0
holdout_prompt_P2,deepseek_pro_b029_P2_r2,A,deepseek_pro,0.9999973010,1,10.0
holdout_prompt_P2,deepseek_pro_b030_P2_r1,A,deepseek_pro,0.9999999998,1,10.0
holdout_prompt_P2,deepseek_pro_b030_P2_r2,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b031_P2_r1,A,deepseek_pro,0.9999999996,1,10.0
holdout_prompt_P2,deepseek_pro_b031_P2_r2,A,deepseek_pro,0.9999998596,1,10.0
holdout_prompt_P2,deepseek_pro_b032_P2_r1,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b032_P2_r2,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b033_P2_r1,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b033_P2_r2,A,deepseek_pro,0.9994373880,1,10.0
holdout_prompt_P2,deepseek_pro_b034_P2_r1,A,deepseek_pro,0.9999995327,1,10.0
holdout_prompt_P2,deepseek_pro_b034_P2_r2,A,deepseek_pro,0.9999999990,1,10.0
holdout_prompt_P2,deepseek_pro_b035_P2_r1,A,deepseek_pro,0.9973073100,1,10.0
holdout_prompt_P2,deepseek_pro_b035_P2_r2,A,deepseek_pro,0.9999999980,1,10.0
holdout_prompt_P2,deepseek_pro_b036_P2_r1,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b036_P2_r2,A,deepseek_pro,0.9634862431,1,10.0
holdout_prompt_P2,deepseek_pro_b037_P2_r1,A,deepseek_pro,0.9999999957,1,10.0
holdout_prompt_P2,deepseek_pro_b037_P2_r2,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b038_P2_r1,A,deepseek_pro,0.9999998045,1,10.0
holdout_prompt_P2,deepseek_pro_b038_P2_r2,A,deepseek_pro,0.9572606595,1,10.0
holdout_prompt_P2,deepseek_pro_b039_P2_r1,A,deepseek_pro,0.9931393109,1,10.0
holdout_prompt_P2,deepseek_pro_b039_P2_r2,A,deepseek_pro,0.9999998755,1,10.0
holdout_prompt_P2,deepseek_pro_b040_P2_r1,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b040_P2_r2,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b041_P2_r1,A,deepseek_pro,0.8538789439,1,10.0
holdout_prompt_P2,deepseek_pro_b041_P2_r2,A,deepseek_pro,0.9999997166,1,10.0
holdout_prompt_P2,deepseek_pro_b042_P2_r1,A,deepseek_pro,0.9999999173,1,10.0
holdout_prompt_P2,deepseek_pro_b042_P2_r2,A,deepseek_pro,0.9999999723,1,10.0
holdout_prompt_P2,deepseek_pro_b043_P2_r1,A,deepseek_pro,0.9999988557,1,10.0
holdout_prompt_P2,deepseek_pro_b043_P2_r2,A,deepseek_pro,0.9999176673,1,10.0
holdout_prompt_P2,deepseek_pro_b044_P2_r1,A,deepseek_pro,0.9999999567,1,10.0
holdout_prompt_P2,deepseek_pro_b044_P2_r2,A,deepseek_pro,1.0000000000,1,10.0
holdout_prompt_P2,deepseek_pro_b045_P2_r1,A,deepseek_pro,0.9999999366,1,10.0
holdout_prompt_P2,deepseek_pro_b045_P2_r2,A,deepseek_pro,0.9998096312,1,10.0
holdout_prompt_P2,gpt_b001_P2_r1,A,gpt,0.9999926275,1,10.0
holdout_prompt_P2,gpt_b001_P2_r2,A,gpt,0.9999853854,1,10.0
holdout_prompt_P2,gpt_b002_P2_r1,A,gpt,0.9999998807,1,10.0
holdout_prompt_P2,gpt_b002_P2_r2,A,gpt,0.9907233559,1,10.0
holdout_prompt_P2,gpt_b003_P2_r1,A,gpt,0.9999999839,1,10.0
holdout_prompt_P2,gpt_b003_P2_r2,A,gpt,0.9999994379,1,10.0
holdout_prompt_P2,gpt_b004_P2_r1,A,gpt,0.9999998247,1,10.0
holdout_prompt_P2,gpt_b004_P2_r2,A,gpt,0.9963823912,1,10.0
holdout_prompt_P2,gpt_b005_P2_r1,A,gpt,0.9999997443,1,10.0
holdout_prompt_P2,gpt_b005_P2_r2,A,gpt,0.9999229481,1,10.0
holdout_prompt_P2,gpt_b006_P2_r1,A,gpt,0.9999999821,1,10.0
holdout_prompt_P2,gpt_b006_P2_r2,A,gpt,0.9999346700,1,10.0
holdout_prompt_P2,gpt_b007_P2_r1,A,gpt,0.9999998907,1,10.0
holdout_prompt_P2,gpt_b007_P2_r2,A,gpt,0.9999966705,1,10.0
holdout_prompt_P2,gpt_b008_P2_r1,A,gpt,0.9999986339,1,10.0
holdout_prompt_P2,gpt_b008_P2_r2,A,gpt,0.9999999646,1,10.0
holdout_prompt_P2,gpt_b009_P2_r1,A,gpt,0.9997707401,1,10.0
holdout_prompt_P2,gpt_b009_P2_r2,A,gpt,0.9999932506,1,10.0
holdout_prompt_P2,gpt_b010_P2_r1,A,gpt,0.9999163619,1,10.0
holdout_prompt_P2,gpt_b010_P2_r2,A,gpt,0.9196182408,1,10.0
holdout_prompt_P2,gpt_b011_P2_r1,A,gpt,0.9999999927,1,10.0
holdout_prompt_P2,gpt_b011_P2_r2,A,gpt,0.9999999359,1,10.0
holdout_prompt_P2,gpt_b012_P2_r1,A,gpt,0.9998146975,1,10.0
holdout_prompt_P2,gpt_b012_P2_r2,A,gpt,0.9999511412,1,10.0
holdout_prompt_P2,gpt_b013_P2_r1,A,gpt,0.9996658930,1,10.0
holdout_prompt_P2,gpt_b013_P2_r2,A,gpt,0.9990586529,1,10.0
holdout_prompt_P2,gpt_b014_P2_r1,A,gpt,0.9999999903,1,10.0
holdout_prompt_P2,gpt_b014_P2_r2,A,gpt,0.9999999996,1,10.0
holdout_prompt_P2,gpt_b015_P2_r1,A,gpt,0.9999977544,1,10.0
holdout_prompt_P2,gpt_b015_P2_r2,A,gpt,0.9999999434,1,10.0
holdout_prompt_P2,gpt_b016_P2_r1,A,gpt,0.9999997247,1,10.0
holdout_prompt_P2,gpt_b016_P2_r2,A,gpt,0.9999970722,1,10.0
holdout_prompt_P2,gpt_b017_P2_r1,A,gpt,0.9999977718,1,10.0
holdout_prompt_P2,gpt_b017_P2_r2,A,gpt,0.9999965817,1,10.0
holdout_prompt_P2,gpt_b018_P2_r1,A,gpt,0.9999998857,1,10.0
holdout_prompt_P2,gpt_b018_P2_r2,A,gpt,0.9999976496,1,10.0
holdout_prompt_P2,gpt_b019_P2_r1,A,gpt,0.9999980153,1,10.0
holdout_prompt_P2,gpt_b019_P2_r2,A,gpt,0.9999973331,1,10.0
holdout_prompt_P2,gpt_b020_P2_r1,A,gpt,0.9999380559,1,10.0
holdout_prompt_P2,gpt_b020_P2_r2,A,gpt,0.9999840583,1,10.0
holdout_prompt_P2,gpt_b021_P2_r1,A,gpt,0.9999995103,1,10.0
holdout_prompt_P2,gpt_b021_P2_r2,A,gpt,0.9999861412,1,10.0
holdout_prompt_P2,gpt_b022_P2_r1,A,gpt,0.9999996954,1,10.0
holdout_prompt_P2,gpt_b022_P2_r2,A,gpt,0.9999987688,1,10.0
holdout_prompt_P2,gpt_b023_P2_r1,A,gpt,0.9999988534,1,10.0
holdout_prompt_P2,gpt_b023_P2_r2,A,gpt,0.9999997974,1,10.0
holdout_prompt_P2,gpt_b024_P2_r1,A,gpt,0.9999903574,1,10.0
holdout_prompt_P2,gpt_b024_P2_r2,A,gpt,0.9999997712,1,10.0
holdout_prompt_P2,gpt_b025_P2_r1,A,gpt,0.9999923974,1,10.0
holdout_prompt_P2,gpt_b025_P2_r2,A,gpt,0.9999994778,1,10.0
holdout_prompt_P2,gpt_b026_P2_r1,A,gpt,0.9999998291,1,10.0
holdout_prompt_P2,gpt_b026_P2_r2,A,gpt,0.9999972326,1,10.0
holdout_prompt_P2,gpt_b027_P2_r1,A,gpt,0.9986710314,1,10.0
holdout_prompt_P2,gpt_b027_P2_r2,A,gpt,0.9985113126,1,10.0
holdout_prompt_P2,gpt_b028_P2_r1,A,gpt,0.9999618310,1,10.0
