document_id,file_path,sha256,language,genre,brief_id,topic_id,origin_class,author_or_model_id,model_provider,model_exact_id,model_release_or_snapshot,created_at,generation_date,human_publication_date,source_platform,prompt_id,prompt_condition,system_prompt_hash,user_prompt_hash,temperature,top_p,top_k,repetition_penalty,seed,browsing_or_rag,repeat_index,editing_level,editor_type,edit_actor,edit_minutes,edit_instruction,translation_chain,word_count,char_count,preprocessing_profile,license_status,consent_or_public_basis,leakage_group,revision_family_id,dedup_cluster_id,split_group_author,split_group_source,split_group_topic,annotation_batch_id,abstention_reason,status,notes,generation_channel,model_family,model_id_reported,provider,access_method,wrapper_name,wrapper_version,system_prompt_visibility,raw_payload_available,sampling_parameters_known,technical_validity,length_instruction_compliance,hh_subgroups
gpt_b043_P1_r1,04-corpus/raw-ai/gpt/gpt_b043_P1_r1.txt,12429e9e84dcf9e7016630573b2ca81c9ca4e7c0a5a8083721a749be6a4918cf,ru,commercial,b043,b043,A,gpt,openai,gpt-5.5,,,2026-07-24,,gpt,b043_P1,P1,,9e3c49b2249d70e096048cc224f9f4d0,,,,,,,1,,,,,,,866,6706,prose,машинная генерация,сгенерировано в рамках исследования,b043,gpt_b043_P1_r1,3e27af42c658e2b4,gpt,gpt,b043,,,collected,prompt_condition=P1; repeat=1,gpt,OpenAI,gpt-5.5,openai,codex_cli,codex-cli,0.145.0,hidden,yes,no,valid,underlength,
gpt_b043_P1_r2,04-corpus/raw-ai/gpt/gpt_b043_P1_r2.txt,4472af0a89472cffe4c255b84c0c409dd9f582d960409774b75a84c1abfb966b,ru,commercial,b043,b043,A,gpt,openai,gpt-5.5,,,2026-07-24,,gpt,b043_P1,P1,,9e3c49b2249d70e096048cc224f9f4d0,,,,,,,2,,,,,,,920,6815,prose,машинная генерация,сгенерировано в рамках исследования,b043,gpt_b043_P1_r2,8260022b0b1aec72,gpt,gpt,b043,,,collected,prompt_condition=P1; repeat=2,gpt,OpenAI,gpt-5.5,openai,codex_cli,codex-cli,0.145.0,hidden,yes,no,valid,underlength,
gpt_b043_P2_r1,04-corpus/raw-ai/gpt/gpt_b043_P2_r1.txt,434cec486d0f32309bec9cb883ab15826758a748de11ebd63f7db780f16cc352,ru,commercial,b043,b043,A,gpt,openai,gpt-5.5,,,2026-07-24,,gpt,b043_P2,P2,,e59b1d6ea3465fb95363eab92d6a24cb,,,,,,,1,,,,,,,1393,10351,prose,машинная генерация,сгенерировано в рамках исследования,b043,gpt_b043_P2_r1,5d93d1ba8f721949,gpt,gpt,b043,,,collected,prompt_condition=P2; repeat=1,gpt,OpenAI,gpt-5.5,openai,codex_cli,codex-cli,0.145.0,hidden,yes,no,valid,in range,
gpt_b043_P2_r2,04-corpus/raw-ai/gpt/gpt_b043_P2_r2.txt,e6562045672f385e014cbff9d1199327926db2ef78cb68395fd63a9bd2457487,ru,commercial,b043,b043,A,gpt,openai,gpt-5.5,,,2026-07-24,,gpt,b043_P2,P2,,e59b1d6ea3465fb95363eab92d6a24cb,,,,,,,2,,,,,,,1710,12503,prose,машинная генерация,сгенерировано в рамках исследования,b043,gpt_b043_P2_r2,bb734cfcdc273d39,gpt,gpt,b043,,,collected,prompt_condition=P2; repeat=2,gpt,OpenAI,gpt-5.5,openai,codex_cli,codex-cli,0.145.0,hidden,yes,no,valid,in range,
gpt_b043_P3_r1,04-corpus/raw-ai/gpt/gpt_b043_P3_r1.txt,0ba97c064318a792963b96f6a557f0b199d0a46feeefcea020d723e9fa5c70ad,ru,commercial,b043,b043,A,gpt,openai,gpt-5.5,,,2026-07-24,,gpt,b043_P3,P3,,ea1b5476731dfbfedf9086ca30ff04cd,,,,,,,1,,,,,,,1677,12930,prose,машинная генерация,сгенерировано в рамках исследования,b043,gpt_b043_P3_r1,18212bd3ff2ce9f6,gpt,gpt,b043,,,collected,prompt_condition=P3; repeat=1,gpt,OpenAI,gpt-5.5,openai,codex_cli,codex-cli,0.145.0,hidden,yes,no,valid,in range,
gpt_b043_P3_r2,04-corpus/raw-ai/gpt/gpt_b043_P3_r2.txt,99dca751083f6699c65c496eea56865cfcf7433b0cb73757b290dc081a048253,ru,commercial,b043,b043,A,gpt,openai,gpt-5.5,,,2026-07-24,,gpt,b043_P3,P3,,ea1b5476731dfbfedf9086ca30ff04cd,,,,,,,2,,,,,,,1129,8861,prose,машинная генерация,сгенерировано в рамках исследования,b043,gpt_b043_P3_r2,6ea1e4254116337a,gpt,gpt,b043,,,collected,prompt_condition=P3; repeat=2,gpt,OpenAI,gpt-5.5,openai,codex_cli,codex-cli,0.145.0,hidden,yes,no,valid,underlength,
gpt_b044_P1_r1,04-corpus/raw-ai/gpt/gpt_b044_P1_r1.txt,6576d7431883f89b10c255b3d323b2bf0d5d3f878fc51f7ce30689e2ef39f48f,ru,commercial,b044,b044,A,gpt,openai,gpt-5.5,,,2026-07-24,,gpt,b044_P1,P1,,2f95062dbc98574e11b29a474fd757ac,,,,,,,1,,,,,,,1428,10697,prose,машинная генерация,сгенерировано в рамках исследования,b044,gpt_b044_P1_r1,b3cb0213f39bad74,gpt,gpt,b044,,,collected,prompt_condition=P1; repeat=1,gpt,OpenAI,gpt-5.5,openai,codex_cli,codex-cli,0.145.0,hidden,yes,no,valid,in range,
gpt_b044_P1_r2,04-corpus/raw-ai/gpt/gpt_b044_P1_r2.txt,402d8d8f2667112c6a567ec0db8408e732545f49d648f560aa7a34be8a91bba7,ru,commercial,b044,b044,A,gpt,openai,gpt-5.5,,,2026-07-24,,gpt,b044_P1,P1,,2f95062dbc98574e11b29a474fd757ac,,,,,,,2,,,,,,,1171,8879,prose,машинная генерация,сгенерировано в рамках исследования,b044,gpt_b044_P1_r2,4bd309866a0e2bf7,gpt,gpt,b044,,,collected,prompt_condition=P1; repeat=2,gpt,OpenAI,gpt-5.5,openai,codex_cli,codex-cli,0.145.0,hidden,yes,no,valid,underlength,
gpt_b044_P2_r1,04-corpus/raw-ai/gpt/gpt_b044_P2_r1.txt,9f22632c0c14c3b12e7c355a2e19f59b341155c77476c4e3e8c8540b8d4cf904,ru,commercial,b044,b044,A,gpt,openai,gpt-5.5,,,2026-07-24,,gpt,b044_P2,P2,,aaa3da7ed2b29943940888a4ab173518,,,,,,,1,,,,,,,1405,10041,prose,машинная генерация,сгенерировано в рамках исследования,b044,gpt_b044_P2_r1,78e23e3e1d59b8ab,gpt,gpt,b044,,,collected,prompt_condition=P2; repeat=1,gpt,OpenAI,gpt-5.5,openai,codex_cli,codex-cli,0.145.0,hidden,yes,no,valid,in range,
gpt_b044_P2_r2,04-corpus/raw-ai/gpt/gpt_b044_P2_r2.txt,58dfd7aefed76f59f6348f6a588cb021c07ee1e188a4653d64e3122f67986695,ru,commercial,b044,b044,A,gpt,openai,gpt-5.5,,,2026-07-24,,gpt,b044_P2,P2,,aaa3da7ed2b29943940888a4ab173518,,,,,,,2,,,,,,,1269,9074,prose,машинная генерация,сгенерировано в рамках исследования,b044,gpt_b044_P2_r2,5762311a8a2714d0,gpt,gpt,b044,,,collected,prompt_condition=P2; repeat=2,gpt,OpenAI,gpt-5.5,openai,codex_cli,codex-cli,0.145.0,hidden,yes,no,valid,in range,
gpt_b044_P3_r1,04-corpus/raw-ai/gpt/gpt_b044_P3_r1.txt,9d59e766a913285af3b3c5f483d216f9bd0be78076f7cadcaf6507197761ce78,ru,commercial,b044,b044,A,gpt,openai,gpt-5.5,,,2026-07-24,,gpt,b044_P3,P3,,d643fc80582598982c89286a23cefaf2,,,,,,,1,,,,,,,1215,9263,prose,машинная генерация,сгенерировано в рамках исследования,b044,gpt_b044_P3_r1,ebde1e30c6330b6a,gpt,gpt,b044,,,collected,prompt_condition=P3; repeat=1,gpt,OpenAI,gpt-5.5,openai,codex_cli,codex-cli,0.145.0,hidden,yes,no,valid,in range,
gpt_b044_P3_r2,04-corpus/raw-ai/gpt/gpt_b044_P3_r2.txt,ab480b54568661adcbacff528c2cd368e04ca5462824c8520b89fff5720ed64f,ru,commercial,b044,b044,A,gpt,openai,gpt-5.5,,,2026-07-24,,gpt,b044_P3,P3,,d643fc80582598982c89286a23cefaf2,,,,,,,2,,,,,,,980,7375,prose,машинная генерация,сгенерировано в рамках исследования,b044,gpt_b044_P3_r2,453ee26a1496e417,gpt,gpt,b044,,,collected,prompt_condition=P3; repeat=2,gpt,OpenAI,gpt-5.5,openai,codex_cli,codex-cli,0.145.0,hidden,yes,no,valid,underlength,
gpt_b045_P1_r1,04-corpus/raw-ai/gpt/gpt_b045_P1_r1.txt,c2a1957a12792274fb7c2d3c50e6987bcb453b180652007017cefe4f5982b994,ru,commercial,b045,b045,A,gpt,openai,gpt-5.5,,,2026-07-24,,gpt,b045_P1,P1,,f9791afc01ae83a15dfe6a12a2efed2f,,,,,,,1,,,,,,,1531,11749,prose,машинная генерация,сгенерировано в рамках исследования,b045,gpt_b045_P1_r1,ff41f08349875ad3,gpt,gpt,b045,,,collected,prompt_condition=P1; repeat=1,gpt,OpenAI,gpt-5.5,openai,codex_cli,codex-cli,0.145.0,hidden,yes,no,valid,in range,
gpt_b045_P1_r2,04-corpus/raw-ai/gpt/gpt_b045_P1_r2.txt,091e24643a64a1a9b61f5b26036848fd4a6a7e95f4f201a584aff69b3bbf1693,ru,commercial,b045,b045,A,gpt,openai,gpt-5.5,,,2026-07-24,,gpt,b045_P1,P1,,f9791afc01ae83a15dfe6a12a2efed2f,,,,,,,2,,,,,,,950,7300,prose,машинная генерация,сгенерировано в рамках исследования,b045,gpt_b045_P1_r2,33bde7387f28c7e1,gpt,gpt,b045,,,collected,prompt_condition=P1; repeat=2,gpt,OpenAI,gpt-5.5,openai,codex_cli,codex-cli,0.145.0,hidden,yes,no,valid,underlength,
gpt_b045_P2_r1,04-corpus/raw-ai/gpt/gpt_b045_P2_r1.txt,655e8147eab43e30cf007e01443cad95cd032ece8e5cc2dc334c70a62d17bc27,ru,commercial,b045,b045,A,gpt,openai,gpt-5.5,,,2026-07-24,,gpt,b045_P2,P2,,ba023e3462b4581c54de1facd7fd5aa0,,,,,,,1,,,,,,,1429,10244,prose,машинная генерация,сгенерировано в рамках исследования,b045,gpt_b045_P2_r1,62ee52065b173c5c,gpt,gpt,b045,,,collected,prompt_condition=P2; repeat=1,gpt,OpenAI,gpt-5.5,openai,codex_cli,codex-cli,0.145.0,hidden,yes,no,valid,in range,
gpt_b045_P2_r2,04-corpus/raw-ai/gpt/gpt_b045_P2_r2.txt,111fe86fcabc6118c8aaf2e9a634d50e2cc7ed23c2b602c7b4f427325d438570,ru,commercial,b045,b045,A,gpt,openai,gpt-5.5,,,2026-07-24,,gpt,b045_P2,P2,,ba023e3462b4581c54de1facd7fd5aa0,,,,,,,2,,,,,,,1567,11387,prose,машинная генерация,сгенерировано в рамках исследования,b045,gpt_b045_P2_r2,50e9975d4a779e92,gpt,gpt,b045,,,collected,prompt_condition=P2; repeat=2,gpt,OpenAI,gpt-5.5,openai,codex_cli,codex-cli,0.145.0,hidden,yes,no,valid,in range,
gpt_b045_P3_r1,04-corpus/raw-ai/gpt/gpt_b045_P3_r1.txt,413be62ba5900a3def3268a57e6e959d8c5e5784e4d2844378f5dda4e8fcd04f,ru,commercial,b045,b045,A,gpt,openai,gpt-5.5,,,2026-07-24,,gpt,b045_P3,P3,,d4e0ecf5e5065d52446c8c76b580aed8,,,,,,,1,,,,,,,1350,10427,prose,машинная генерация,сгенерировано в рамках исследования,b045,gpt_b045_P3_r1,415ca37d439d22f2,gpt,gpt,b045,,,collected,prompt_condition=P3; repeat=1,gpt,OpenAI,gpt-5.5,openai,codex_cli,codex-cli,0.145.0,hidden,yes,no,valid,in range,
gpt_b045_P3_r2,04-corpus/raw-ai/gpt/gpt_b045_P3_r2.txt,9cfc8e3cab5f12503647c3a805c04092f77dfaf29851d545a98a52b5eb7243d7,ru,commercial,b045,b045,A,gpt,openai,gpt-5.5,,,2026-07-24,,gpt,b045_P3,P3,,d4e0ecf5e5065d52446c8c76b580aed8,,,,,,,2,,,,,,,1300,10263,prose,машинная генерация,сгенерировано в рамках исследования,b045,gpt_b045_P3_r2,e4f9012b12c991b3,gpt,gpt,b045,,,collected,prompt_condition=P3; repeat=2,gpt,OpenAI,gpt-5.5,openai,codex_cli,codex-cli,0.145.0,hidden,yes,no,valid,in range,
real_claude_b021_P1_r1,04-corpus/raw-ai/real_claude/real_claude_b021_P1_r1.txt,1a3117863ea0578b5014eed1aa2954d25b3cecafad938efbe6d9169e97e5828a,ru,analytics,b021,b021,A,real_claude,anthropic,claude-opus-4-8,,,2026-07-24,,real_claude,b021_P1,P1,,a9b134991f7fd323528b5366af5bf0a6,,,,,,,1,,,,,,,1426,9767,prose,машинная генерация,сгенерировано в рамках исследования,b021,real_claude_b021_P1_r1,a3858a76f43fbe5a,real_claude,real_claude,b021,,,collected,prompt_condition=P1; repeat=1,real_claude,Anthropic,claude-opus-4-8,anthropic,nested_cli,claude-cli,unknown,hidden,yes,no,valid,in range,
human_hard_rusltc_0001,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0001.txt,0bceae9ff197566dc3edfc989762faecd84f008f9f47fbc744384ccccc50e7de,ru,translation,,,H,author_0153,,,,,,2012-01-01,rusltc,,,,,,,,,,,,,,,,,,742,5335,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-101,human_hard_rusltc_0001,c905b797b76fe528,author_0226,rusltc:source-101,rusltc:source-101,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_101_4; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 5f | 3 | Final | Essay | Routine | Home | 2012 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0002,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0002.txt,aed595ad57aa1955e641bf75a025a1f4896f5db90f752f9ce4c16416bbea18cf,ru,translation,,,H,author_0020,,,,,,2013-01-01,rusltc,,,,,,,,,,,,,,,,,,960,6731,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-134,human_hard_rusltc_0002,b9a13e75723bbc6a,author_0086,rusltc:source-134,rusltc:source-134,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_134_10; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: M | 4 | Essay | 2013 | Translation; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0003,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0003.txt,a22362f74990133a38b0564e64e7976b31e40fd1675e4d4dccda2751f518b1d1,ru,translation,,,H,author_0153,,,,,,2013-01-01,rusltc,,,,,,,,,,,,,,,,,,1571,12180,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-140,human_hard_rusltc_0003,1b7c412ad2b5fe12,author_0226,rusltc:source-140,rusltc:source-140,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_140_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 3p | Final | Academic | Exam | Home | 2013 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0004,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0004.txt,71fb43693fc3ab4163ceb6f7daf333980f240d1145f8470ba4eea4903048276c,ru,translation,,,H,author_0153,,,,,,2015-01-01,rusltc,,,,,,,,,,,,,,,,,,2050,16547,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-162,human_hard_rusltc_0004,206598d7cf4fb495,author_0226,rusltc:source-162,rusltc:source-162,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_162_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: M | 4f | Final | Tech | Exam | Home | 2015 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0005,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0005.txt,f3a5df32a9fe0339bc3efc77144ea0b909f0f306322908dd0e31340211808e35,ru,translation,,,H,author_0153,,,,,,2013-01-01,rusltc,,,,,,,,,,,,,,,,,,2751,20645,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-164,human_hard_rusltc_0005,ddf0ec964c6d50ff,author_0226,rusltc:source-164,rusltc:source-164,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_164_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 5f | Final | Tech | Routine | Home | 2013 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0006,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0006.txt,596eefc4ddaecbf6ff611b6883728b9dfa6335a8273baba461ce2747987a7781,ru,translation,,,H,author_0153,,,,,,2013-01-01,rusltc,,,,,,,,,,,,,,,,,,1372,11999,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-165,human_hard_rusltc_0006,905351ed3b2fa8bc,author_0226,rusltc:source-165,rusltc:source-165,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_165_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 5f | Final | Tech | Routine | Home | 2013 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0007,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0007.txt,8dd68954ed0256e5efb207dd4ad31a45b0e4a29fbb32d7f198a1fc5fdc0a7068,ru,translation,,,H,author_0153,,,,,,2013-01-01,rusltc,,,,,,,,,,,,,,,,,,4364,33883,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-167,human_hard_rusltc_0007,b3fd969b7927c25a,author_0226,rusltc:source-167,rusltc:source-167,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_167_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 5f | Final | Tech | Routine | Home | 2013 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0008,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0008.txt,ee5efe10bf490d2804f5d1426a62025a7941e6e476fa12ebcfce556264eabfee,ru,translation,,,H,author_0153,,,,,,2013-01-01,rusltc,,,,,,,,,,,,,,,,,,4048,30667,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-168,human_hard_rusltc_0008,92d8b5138db0d52b,author_0226,rusltc:source-168,rusltc:source-168,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_168_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 5f | Final | Tech | Routine | Home | 2013 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0009,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0009.txt,9336b6a815b6b5c7002b1b209139e9a31b5f30b230e4ecd225a5a753563b2dc3,ru,translation,,,H,author_0153,,,,,,2013-01-01,rusltc,,,,,,,,,,,,,,,,,,712,5364,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-174,human_hard_rusltc_0009,1ed2ad26d42bb039,author_0226,rusltc:source-174,rusltc:source-174,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_174_4; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: 5f | 2 | Final | Essay | Exam | Home | 2013 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0010,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0010.txt,05d2cd4df4ae090b6eba5c1d544628dfa7693e254fbf4e774a762c5cf41b9a93,ru,translation,,,H,author_0153,,,,,,2014-01-01,rusltc,,,,,,,,,,,,,,,,,,755,5487,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-178,human_hard_rusltc_0010,157fb12096556e69,author_0226,rusltc:source-178,rusltc:source-178,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_178_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 4f | Final | Essay | Routine | Ноme | 2014 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0011,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0011.txt,4b7764dc96815ec3fb8ed43a9ded6df42db08b3b5a4303adbbbe757bb2c75680,ru,translation,,,H,author_0153,,,,,,2014-01-01,rusltc,,,,,,,,,,,,,,,,,,1205,8919,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-179,human_hard_rusltc_0011,41979aab29ddff18,author_0226,rusltc:source-179,rusltc:source-179,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_179_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 4f | Final | Essay | Routine | Ноme | 2014 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0012,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0012.txt,fd1af16d0236ed52cb2875260e70045ea989c39ea31607ae20fa35c4757eb27b,ru,translation,,,H,author_0153,,,,,,2014-01-01,rusltc,,,,,,,,,,,,,,,,,,1067,7794,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-180,human_hard_rusltc_0012,173fc7690333c40f,author_0226,rusltc:source-180,rusltc:source-180,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_180_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 4f | Final | Essay | Routine | Ноme | 2014 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0013,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0013.txt,44d329ce42831a627da9c0a2910bb7c0118b62dd402150131c277ea688b4042f,ru,translation,,,H,author_0153,,,,,,2014-01-01,rusltc,,,,,,,,,,,,,,,,,,1329,10038,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-182,human_hard_rusltc_0013,16b04fa8f72b09e4,author_0226,rusltc:source-182,rusltc:source-182,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_182_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 4f | Final | Essay | Routine | Ноme | 2014 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0014,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0014.txt,11ba2a17c846bf89a55714e5d6b96a692e6d7466c76864efb48ddc3430af6904,ru,translation,,,H,author_0153,,,,,,2014-01-01,rusltc,,,,,,,,,,,,,,,,,,739,5277,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-185,human_hard_rusltc_0014,e956fef8e17d144f,author_0226,rusltc:source-185,rusltc:source-185,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_185_2; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 5f | Final | Essay | Exam | Ноme | 2014 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0015,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0015.txt,068aec4d4c08a2efd812aa670365f2beb86d790982e2f3b134a5a5e5472ee8cc,ru,translation,,,H,author_0153,,,,,,2014-01-01,rusltc,,,,,,,,,,,,,,,,,,965,5876,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-186,human_hard_rusltc_0015,2d8f9f1cf734313e,author_0226,rusltc:source-186,rusltc:source-186,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_186_13; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 5f | Final | Essay | Routine | Ноme | 2014 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0016,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0016.txt,78c06f24bd603103c64fce5a8f069a771da260974a2031adbab0045f20c33a9f,ru,translation,,,H,author_0153,,,,,,2014-01-01,rusltc,,,,,,,,,,,,,,,,,,2865,22010,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-187,human_hard_rusltc_0016,1ba1771f1506a0bb,author_0226,rusltc:source-187,rusltc:source-187,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_187_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 4f | 4 | Final | Academic | Exam | Ноme | 2014 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0017,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0017.txt,5b32b82fdd19b82a00aaabd0e0ee187fecb6dad2bd028340a440fc8a34cdde22,ru,translation,,,H,author_0153,,,,,,2015-01-01,rusltc,,,,,,,,,,,,,,,,,,2367,16651,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-204,human_hard_rusltc_0017,4c47cb1073f18536,author_0226,rusltc:source-204,rusltc:source-204,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_204_3; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: 5f | Final | Essay | Exam | Home | 2015 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0018,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0018.txt,9b0287ef9b80d48ee1ef113450b9900d039079d9785672fb630cde7364e9b05d,ru,translation,,,H,author_0285,,,,,,2015-01-01,rusltc,,,,,,,,,,,,,,,,,,704,5491,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-205,human_hard_rusltc_0018,67794687463d0237,author_0266,rusltc:source-205,rusltc:source-205,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_205_11; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: 4f | Final | Informational | Routine | Home | 2015 | Translation | ChSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
